UID          PID    PPID  C STIME TTY          TIME CMD
shin     1722213    3819  0 16:45 ?        00:00:00 condor_shadow -f 805847.6 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722217    3819  0 16:45 ?        00:00:00 condor_shadow -f 805847.7 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722219    3819  0 16:45 ?        00:00:00 condor_shadow -f 805848.8 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722223    3819  0 16:45 ?        00:00:00 condor_shadow -f 805849.9 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722226    3819  0 16:45 ?        00:00:00 condor_shadow -f 805850.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722227    3819  0 16:45 ?        00:00:00 condor_shadow -f 805852.9 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722230    3819  0 16:45 ?        00:00:00 condor_shadow -f 805847.8 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722235    3819  0 16:45 ?        00:00:00 condor_shadow -f 805848.9 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722242    3819  0 16:45 ?        00:00:00 condor_shadow -f 805850.1 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722245    3819  0 16:45 ?        00:00:00 condor_shadow -f 805853.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722256    3819  0 16:45 ?        00:00:00 condor_shadow -f 805847.9 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722266    3819  0 16:45 ?        00:00:00 condor_shadow -f 805849.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722275    3819  0 16:45 ?        00:00:00 condor_shadow -f 805850.2 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722278    3819  0 16:45 ?        00:00:00 condor_shadow -f 805850.3 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722281    3819  0 16:45 ?        00:00:00 condor_shadow -f 805853.1 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722283    3819  0 16:45 ?        00:00:00 condor_shadow -f 805848.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722285    3819  0 16:45 ?        00:00:00 condor_shadow -f 805849.1 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722286    3819  0 16:45 ?        00:00:00 condor_shadow -f 805850.4 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722288    3819  0 16:45 ?        00:00:00 condor_shadow -f 805853.2 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722290    3819  0 16:45 ?        00:00:00 condor_shadow -f 805853.3 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722293    3819  0 16:45 ?        00:00:00 condor_shadow -f 805849.2 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722295    3819  0 16:45 ?        00:00:00 condor_shadow -f 805850.5 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722296    3819  0 16:45 ?        00:00:00 condor_shadow -f 805850.6 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722297    3819  0 16:45 ?        00:00:00 condor_shadow -f 805850.7 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722299    3819  0 16:45 ?        00:00:00 condor_shadow -f 805850.8 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722303    3819  0 16:45 ?        00:00:00 condor_shadow -f 805850.9 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722313    3819  0 16:45 ?        00:00:00 condor_shadow -f 805851.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722315    3819  0 16:45 ?        00:00:00 condor_shadow -f 805851.1 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722317    3819  0 16:45 ?        00:00:00 condor_shadow -f 805853.4 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722325    3819  0 16:45 ?        00:00:00 condor_shadow -f 805853.5 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722337    3819  0 16:45 ?        00:00:00 condor_shadow -f 805853.6 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722347    3819  0 16:45 ?        00:00:00 condor_shadow -f 805853.7 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722354    3819  0 16:45 ?        00:00:00 condor_shadow -f 805853.8 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722356    3819  0 16:45 ?        00:00:00 condor_shadow -f 805853.9 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722358    3819  0 16:45 ?        00:00:00 condor_shadow -f 805854.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722360    3819  0 16:45 ?        00:00:00 condor_shadow -f 805855.4 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722362    3819  0 16:45 ?        00:00:00 condor_shadow -f 805855.5 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722370    3819  0 16:45 ?        00:00:00 condor_shadow -f 805855.6 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722377    3819  0 16:45 ?        00:00:00 condor_shadow -f 805855.7 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722378    3819  0 16:45 ?        00:00:00 condor_shadow -f 805856.2 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722381    3819  0 16:45 ?        00:00:00 condor_shadow -f 805856.3 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722383    3819  0 16:45 ?        00:00:00 condor_shadow -f 805851.2 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722385    3819  0 16:45 ?        00:00:00 condor_shadow -f 805851.3 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722386    3819  0 16:45 ?        00:00:00 condor_shadow -f 805851.4 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722388    3819  0 16:45 ?        00:00:00 condor_shadow -f 805851.5 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722390    3819  0 16:45 ?        00:00:00 condor_shadow -f 805855.8 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722392    3819  0 16:45 ?        00:00:00 condor_shadow -f 805855.9 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722394    3819  0 16:45 ?        00:00:00 condor_shadow -f 805856.4 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722398    3819  0 16:45 ?        00:00:00 condor_shadow -f 805851.6 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722402    3819  0 16:45 ?        00:00:00 condor_shadow -f 805856.0 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722403    3819  0 16:45 ?        00:00:00 condor_shadow -f 805856.1 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722405    3819  0 16:45 ?        00:00:00 condor_shadow -f 805856.5 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722407    3819  0 16:45 ?        00:00:00 condor_shadow -f 805856.6 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722409    3819  0 16:45 ?        00:00:00 condor_shadow -f 805856.7 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722412    3819  0 16:45 ?        00:00:00 condor_shadow -f 805851.7 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722415    3819  0 16:45 ?        00:00:00 condor_shadow -f 805851.8 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722427    3819  0 16:45 ?        00:00:00 condor_shadow -f 805851.9 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722436    3819  0 16:45 ?        00:00:00 condor_shadow -f 805856.8 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722448    3819  0 16:45 ?        00:00:00 condor_shadow -f 805856.9 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722469    3819  0 16:45 ?        00:00:00 condor_shadow -f 805852.1 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722472    3819  0 16:45 ?        00:00:00 condor_shadow -f 805854.1 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722475    3819  0 16:45 ?        00:00:00 condor_shadow -f 805854.2 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722484    3819  0 16:45 ?        00:00:00 condor_shadow -f 805854.3 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722493    3819  0 16:45 ?        00:00:00 condor_shadow -f 805852.2 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722496    3819  0 16:45 ?        00:00:00 condor_shadow -f 805852.3 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722498    3819  0 16:45 ?        00:00:00 condor_shadow -f 805852.4 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722503    3819  0 16:45 ?        00:00:00 condor_shadow -f 805854.4 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722508    3819  0 16:45 ?        00:00:00 condor_shadow -f 805854.5 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722511    3819  0 16:45 ?        00:00:00 condor_shadow -f 805852.5 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722512    3819  0 16:45 ?        00:00:00 condor_shadow -f 805854.6 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
shin     1722513    3819  0 16:45 ?        00:00:00 condor_shadow -f 805854.7 --schedd=<172.30.1.200:9618?addrs=172.30.1.200-9618&alias=tamsa2.snu.ac.kr&noUDP&sock=schedd_3625_06e6> --xfer-queue=limit=upload,download;addr=<172.30.1.200:31974?alias=tamsa2.snu.ac.kr> <172.30.1.200:31974?alias=tamsa2.snu.ac.kr> -
